md5hash,fitzpatrick_scale,fitzpatrick_centaur,label,nine_partition_label,three_partition_label,qc,url,url_alphanum
b7948589620ceb4bdd56002e51d0c0b0,5,5,actinic keratosis,malignant epidermal,malignant,,https://www.dermaamin.com/site/images/clinical-pic/a/arsenic_keratoses/arsenic_keratoses9.jpg,httpwwwdermaamincomsiteimagesclinicalpicaarsenickeratosesarsenickeratoses9jpg.jpg
b2bd56f308e3fd4bebc7d9a91340591b,5,5,neurofibromatosis,genodermatoses,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/n/neurofibromatosis-von-reckling-hausen-syndrome/neurofibromatosis-von-reckling-hausen-syndrome35.jpg,httpwwwdermaamincomsiteimagesclinicalpicnneurofibromatosisvonrecklinghausensyndromeneurofibromatosisvonrecklinghausensyndrome35jpg.jpg
b666857e821c97f3d71300ce4593d0a0,5,5,naevus comedonicus,benign epidermal,benign,,https://www.dermaamin.com/site/images/clinical-pic/n/naevus_comedonicus/naevus_comedonicus19.jpg,httpwwwdermaamincomsiteimagesclinicalpicnnaevuscomedonicusnaevuscomedonicus19jpg.jpg
9ceba0da5a779469a47a919c2321910f,5,5,lichen simplex,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/L/lichen_simplex/lichen_simplex11.jpg,httpwwwdermaamincomsiteimagesclinicalpicLlichensimplexlichensimplex11jpg.jpg
4b263fd639d437aede5170175bfce03e,5,5,xanthomas,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/a/anthrax/anthrax1.jpg,httpwwwdermaamincomsiteimagesclinicalpicaanthraxanthrax1jpg.jpg
9b0bf2b395b3e5cab5582515b1940bdb,5,5,behcets disease,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/b/buerger_disease/buerger_disease3.jpg,httpwwwdermaamincomsiteimagesclinicalpicbbuergerdiseasebuergerdisease3jpg.jpg
c35961bf03f0b5af0e331564b0c395a5,5,5,stevens johnson syndrome,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/s/stephen-johnson-syndrome/stephen-johnson-syndrome55.jpg,httpwwwdermaamincomsiteimagesclinicalpicsstephenjohnsonsyndromestephenjohnsonsyndrome55jpg.jpg
75529631b2d47e052ce14e86bf1270d2,5,5,mucinosis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/f/follicular-mucinosis/follicular-mucinosis33.jpg,httpwwwdermaamincomsiteimagesclinicalpicffollicularmucinosisfollicularmucinosis33jpg.jpg
64d3075ce83259e09384ffab2a403387,5,5,lichen planus,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/L/lichen_planus_actinic/lichen_planus_actinic33.jpg,httpwwwdermaamincomsiteimagesclinicalpicLlichenplanusactiniclichenplanusactinic33jpg.jpg
481cf87e4a0c06b81cf94d288b252d8b,5,5,keloid,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/k/kekoid/kekoid19.jpg,httpwwwdermaamincomsiteimagesclinicalpickkekoidkekoid19jpg.jpg
2794881f1e1b25f59847f9ea25a2db53,5,5,scabies,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/s/scabies/scabies81.jpg,httpwwwdermaamincomsiteimagesclinicalpicsscabiesscabies81jpg.jpg
866d1c299abcf62e004f8e3cf55f9f02,5,5,folliculitis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/p/pseudofolliculitis-barbae/pseudofolliculitis-barbae11.jpg,httpwwwdermaamincomsiteimagesclinicalpicppseudofolliculitisbarbaepseudofolliculitisbarbae11jpg.jpg
de403ddef46f443a3d450822de1ae79e,5,5,ehlers danlos syndrome,genodermatoses,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/e/ehlers_danlos_syndrome/ehlers_danlos_syndrome66.jpg,httpwwwdermaamincomsiteimagesclinicalpiceehlersdanlossyndromeehlersdanlossyndrome66jpg.jpg
5c403fe1da054bdd574a35472928b3bb,5,5,mycosis fungoides,malignant cutaneous lymphoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/m/mycosis-fongoide/mycosis-fongoide91.jpg,httpwwwdermaamincomsiteimagesclinicalpicmmycosisfongoidemycosisfongoide91jpg.jpg
a97c452dc4bb88fd3caafa802c02501e,5,5,scabies,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/a/abcess/abcess3.jpg,httpwwwdermaamincomsiteimagesclinicalpicaabcessabcess3jpg.jpg
74543e57a5460e5d488a66b45a96ca8d,5,5,ehlers danlos syndrome,genodermatoses,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/e/ehlers_danlos_syndrome/ehlers_danlos_syndrome31.jpg,httpwwwdermaamincomsiteimagesclinicalpiceehlersdanlossyndromeehlersdanlossyndrome31jpg.jpg
46bae8ddeda1d5417875eedf6b1a9154,5,5,langerhans cell histiocytosis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/n/non_langerhans_cell_histiocytosis/non_langerhans_cell_histiocytosis4.jpg,httpwwwdermaamincomsiteimagesclinicalpicnnonlangerhanscellhistiocytosisnonlangerhanscellhistiocytosis4jpg.jpg
6ee6dca62ee5320d51fa86671b7973e8,5,5,sarcoidosis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/s/sarcoidosis/sarcoidosis90.jpg,httpwwwdermaamincomsiteimagesclinicalpicssarcoidosissarcoidosis90jpg.jpg
be283cd47484a95417c7a2205015c4e1,5,5,erythema elevatum diutinum,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/e/erythema_elevatum_diutinum/erythema_elevatum_diutinum21.jpg,httpwwwdermaamincomsiteimagesclinicalpiceerythemaelevatumdiutinumerythemaelevatumdiutinum21jpg.jpg
6de447a43bdde9d2d681aaf5e344b1ec,5,5,granuloma pyogenic,benign dermal,benign,,https://www.dermaamin.com/site/images/clinical-pic/g/granuloma_pyogenicum/granuloma_pyogenicum8.jpg,httpwwwdermaamincomsiteimagesclinicalpicggranulomapyogenicumgranulomapyogenicum8jpg.jpg
cccfe98093cb14845eadbb2806ca3d4f,5,5,tuberous sclerosis,genodermatoses,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/t/tuberous_sclerosis/tuberous_sclerosis57.jpg,httpwwwdermaamincomsiteimagesclinicalpicttuberoussclerosistuberoussclerosis57jpg.jpg
5d976ac2135aaa4720a12d727218be39,5,5,hidradenitis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/h/hidradenitis_suppurativa/hidradenitis_suppurativa76.jpg,httpwwwdermaamincomsiteimagesclinicalpichhidradenitissuppurativahidradenitissuppurativa76jpg.jpg
365bd4911f853543d855143f0a4c794f,5,5,pityriasis lichenoides chronica,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/p/pityriasis_lichenoid_chronica/pityriasis_lichenoid_chronica1.jpg,httpwwwdermaamincomsiteimagesclinicalpicppityriasislichenoidchronicapityriasislichenoidchronica1jpg.jpg
3f8ea700e2ba8f3ebb149bd461f41485,5,5,lichen planus,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/L/lichen_planus_actinic/lichen_planus_actinic19.jpg,httpwwwdermaamincomsiteimagesclinicalpicLlichenplanusactiniclichenplanusactinic19jpg.jpg
78ffbbd192a31670f828006d13122761,5,5,erythema nodosum,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/e/erythema-nodosum/erythema-nodosum41.jpg,httpwwwdermaamincomsiteimagesclinicalpiceerythemanodosumerythemanodosum41jpg.jpg
551e76d85f729e9f5c0c8da544e47ec1,5,5,acanthosis nigricans,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/a/acanthosis_nigricans/acanthosis_nigricans64.jpg,httpwwwdermaamincomsiteimagesclinicalpicaacanthosisnigricansacanthosisnigricans64jpg.jpg
b53ec636f5f8e7b11071d5159d127da0,5,5,actinic keratosis,malignant epidermal,malignant,,https://www.dermaamin.com/site/images/clinical-pic/a/arsenic_keratoses/arsenic_keratoses4.jpg,httpwwwdermaamincomsiteimagesclinicalpicaarsenickeratosesarsenickeratoses4jpg.jpg
366f3497de9c6d68d7e3c684d5d8c1ad,5,5,eczema,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/e/eczema/eczema68.jpg,httpwwwdermaamincomsiteimagesclinicalpiceeczemaeczema68jpg.jpg
30967c04d61caf234f5150895d965416,5,5,prurigo nodularis,benign epidermal,benign,,https://www.dermaamin.com/site/images/clinical-pic/p/prurigo_nodularis/prurigo_nodularis109.jpg,httpwwwdermaamincomsiteimagesclinicalpicpprurigonodularisprurigonodularis109jpg.jpg
ee3209d5c871b25fbbf1324c4eb0c261,5,5,sarcoidosis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/L/lupus-pernio/lupus-pernio3.jpg,httpwwwdermaamincomsiteimagesclinicalpicLlupusperniolupuspernio3jpg.jpg
05824685c57421c08667afe4495ef87e,5,5,neurofibromatosis,genodermatoses,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/n/neurofibromatosis-von-reckling-hausen-syndrome/neurofibromatosis-von-reckling-hausen-syndrome95.jpg,httpwwwdermaamincomsiteimagesclinicalpicnneurofibromatosisvonrecklinghausensyndromeneurofibromatosisvonrecklinghausensyndrome95jpg.jpg
cbbe4cd020233738da525e18a670e6c4,5,5,milia,benign epidermal,benign,,https://www.dermaamin.com/site/images/clinical-pic/m/miliaria/miliaria35.jpg,httpwwwdermaamincomsiteimagesclinicalpicmmiliariamiliaria35jpg.jpg
064a6f60e5a557d2243031516127c816,5,5,sarcoidosis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/s/sarcoidosis/sarcoidosis33.jpg,httpwwwdermaamincomsiteimagesclinicalpicssarcoidosissarcoidosis33jpg.jpg
971c666bbaa9c41e2dc37f706e0c005a,5,5,lichen amyloidosis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/L/lichen-amyloidosis/lichen-amyloidosis26.jpg,httpwwwdermaamincomsiteimagesclinicalpicLlichenamyloidosislichenamyloidosis26jpg.jpg
9a9d047b49d23c37f85e5a34b72eb539,5,5,scleroderma,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/L/linear-scleroderma/linear-scleroderma3.jpg,httpwwwdermaamincomsiteimagesclinicalpicLlinearsclerodermalinearscleroderma3jpg.jpg
5064dcda8586eb8f2548b1bfce9de3c2,5,5,squamous cell carcinoma,malignant epidermal,malignant,,https://www.dermaamin.com/site/images/clinical-pic/s/squamous-cell-carcinoma/squamous-cell-carcinoma4.jpg,httpwwwdermaamincomsiteimagesclinicalpicssquamouscellcarcinomasquamouscellcarcinoma4jpg.jpg
28b844a59167eb62f9917090b24518d0,5,5,pityriasis rosea,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/p/pityriasis_rosea/pityriasis_rosea1.jpg,httpwwwdermaamincomsiteimagesclinicalpicppityriasisroseapityriasisrosea1jpg.jpg
d9f7e81212d3e2bf2776cacaadc1706e,5,5,neurodermatitis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/n/nickel-dermatitis/nickel-dermatitis8.jpg,httpwwwdermaamincomsiteimagesclinicalpicnnickeldermatitisnickeldermatitis8jpg.jpg
2eaee36fed232154ceef99f844149171,5,5,scleromyxedema,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/s/scleromyxedema/scleromyxedema46.jpg,httpwwwdermaamincomsiteimagesclinicalpicsscleromyxedemascleromyxedema46jpg.jpg
9a049a3ca3f96ae3356d30d1486f7bef,5,5,halo nevus,benign melanocyte,benign,,https://www.dermaamin.com/site/images/clinical-pic/h/halo_naevus/halo_naevus58.jpg,httpwwwdermaamincomsiteimagesclinicalpichhalonaevushalonaevus58jpg.jpg
b56473e096caaa5df2d936d124a8821f,5,5,lupus erythematosus,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/L/lupus_erythematosus/lupus_erythematosus52.jpg,httpwwwdermaamincomsiteimagesclinicalpicLlupuserythematosuslupuserythematosus52jpg.jpg
2cbec7bd5faac8d085ab368b3a359bb8,5,5,lupus erythematosus,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/L/lupus_erythematosus_chronicus_discoides/lupus_erythematosus_chronicus_discoides33.jpg,httpwwwdermaamincomsiteimagesclinicalpicLlupuserythematosuschronicusdiscoideslupuserythematosuschronicusdiscoides33jpg.jpg
2ef98fac5deedd87639abd3a889c8185,5,5,scabies,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/n/norwegian_scabies/norwegian_scabies31.jpg,httpwwwdermaamincomsiteimagesclinicalpicnnorwegianscabiesnorwegianscabies31jpg.jpg
cff1367111b4d485221522cf8d58f50f,5,5,lichen simplex,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/L/lichen_simplex/lichen_simplex18.jpg,httpwwwdermaamincomsiteimagesclinicalpicLlichensimplexlichensimplex18jpg.jpg
62ad6eb8610e09fa55e991ec987a589c,5,5,lichen amyloidosis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/L/lichen-amyloidosis/lichen-amyloidosis13.jpg,httpwwwdermaamincomsiteimagesclinicalpicLlichenamyloidosislichenamyloidosis13jpg.jpg
68294e8f4f456ad4395c6eb57237f584,5,5,acne,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/c/comedonal_acne/comedonal_acne16.jpg,httpwwwdermaamincomsiteimagesclinicalpicccomedonalacnecomedonalacne16jpg.jpg
2b758f099c785d7caad65a8932958799,5,5,sarcoidosis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/d/discoid_le/discoid_le69.jpg,httpwwwdermaamincomsiteimagesclinicalpicddiscoidlediscoidle69jpg.jpg
d0e9ac56955419e31091053f44d8d152,5,5,acne vulgaris,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/a/acne_vulgaris/acne_vulgaris71.jpg,httpwwwdermaamincomsiteimagesclinicalpicaacnevulgarisacnevulgaris71jpg.jpg
47e741a7840c2aa33f7c460fdad2fce2,5,5,lichen simplex,inflammatory,non-neoplastic,,,httpwwwdermaamincomsiteimagesclinicalpicLLichensimplexchronicusLichensimplexchronicus1jpg.jpg
9419e8f752e60a6006274a6b923a940a,5,5,psoriasis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/p/psoriasis-palms-soles/psoriasis-palms-soles7.jpg,httpwwwdermaamincomsiteimagesclinicalpicppsoriasispalmssolespsoriasispalmssoles7jpg.jpg
59237ce8111557f76f39ccc694700b0b,5,5,keloid,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/k/kekoid/kekoid74.jpg,httpwwwdermaamincomsiteimagesclinicalpickkekoidkekoid74jpg.jpg
fab764282b4857b17cb4523d6654c044,5,5,xanthomas,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/a/anthrax/anthrax4.jpg,httpwwwdermaamincomsiteimagesclinicalpicaanthraxanthrax4jpg.jpg
0815fc7f553fe08eb69fcb500ea59e7d,5,5,urticaria pigmentosa,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/u/urticaria-pigmentosa/urticaria-pigmentosa78.jpg,httpwwwdermaamincomsiteimagesclinicalpicuurticariapigmentosaurticariapigmentosa78jpg.jpg
02ed1fe854a56d849df319748d24c103,5,5,drug induced pigmentary changes,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/n/nevoid_hyperpigmentation/nevoid_hyperpigmentation2.jpg,httpwwwdermaamincomsiteimagesclinicalpicnnevoidhyperpigmentationnevoidhyperpigmentation2jpg.jpg
0672e96961fb5fd87e36c6d4c1df47f6,5,5,sarcoidosis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/s/sarcoidosis/sarcoidosis30.jpg,httpwwwdermaamincomsiteimagesclinicalpicssarcoidosissarcoidosis30jpg.jpg
2b81a63f6bd2057bdebdc62de6982e55,5,5,pityriasis rosea,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/p/pityriasis_rosea/pityriasis_rosea57.jpg,httpwwwdermaamincomsiteimagesclinicalpicppityriasisroseapityriasisrosea57jpg.jpg
5fed355bf24f3eb13a84866fc33a2ee0,5,5,lichen simplex,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/L/lichen_simplex/lichen_simplex8.jpg,httpwwwdermaamincomsiteimagesclinicalpicLlichensimplexlichensimplex8jpg.jpg
d8fcac017e16ca08b5e776cd2c2ed155,5,5,neurofibromatosis,genodermatoses,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/n/neurofibromatosis-von-reckling-hausen-syndrome/neurofibromatosis-von-reckling-hausen-syndrome70.jpg,httpwwwdermaamincomsiteimagesclinicalpicnneurofibromatosisvonrecklinghausensyndromeneurofibromatosisvonrecklinghausensyndrome70jpg.jpg
29567f83828d5415430940d5ffaea100,5,5,scleroderma,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/s/scleredema/scleredema3.jpg,httpwwwdermaamincomsiteimagesclinicalpicsscleredemascleredema3jpg.jpg
6d7a59fef11d0434857694772f067d89,5,5,nematode infection,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/L/larva-migrans/larva-migrans44.jpg,httpwwwdermaamincomsiteimagesclinicalpicLlarvamigranslarvamigrans44jpg.jpg
55da204d10b6db4127a8730bfeca2fac,5,5,syringoma,benign dermal,benign,,https://www.dermaamin.com/site/images/clinical-pic/s/syringoma/syringoma39.jpg,httpwwwdermaamincomsiteimagesclinicalpicssyringomasyringoma39jpg.jpg
c1aa9e910dac1de26610e9abc6390f83,5,5,pustular psoriasis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/p/pustular_psoriasis/pustular_psoriasis22.jpg,httpwwwdermaamincomsiteimagesclinicalpicppustularpsoriasispustularpsoriasis22jpg.jpg
8da1b093fcc3577cbb8fc91132883fa1,5,5,scabies,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/s/scabies/scabies48.jpg,httpwwwdermaamincomsiteimagesclinicalpicsscabiesscabies48jpg.jpg
e38aeec7675ff1557657985a0626519d,5,5,eczema,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/e/eczema_atopic/eczema_atopic9.jpg,httpwwwdermaamincomsiteimagesclinicalpiceeczemaatopiceczemaatopic9jpg.jpg
e9c0fe1ae01c661834804f835003f1cb,5,5,keloid,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/c/cheloide/cheloide5.jpg,httpwwwdermaamincomsiteimagesclinicalpicccheloidecheloide5jpg.jpg
aebccd9180d98d21cc761d28ff722d76,5,5,ehlers danlos syndrome,genodermatoses,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/e/ehlers_danlos_syndrome/ehlers_danlos_syndrome72.jpg,httpwwwdermaamincomsiteimagesclinicalpiceehlersdanlossyndromeehlersdanlossyndrome72jpg.jpg
9939b401b3456a746a2a6f9038eb860a,5,5,telangiectases,benign dermal,benign,,https://www.dermaamin.com/site/images/clinical-pic/b/bloom_syndrome/bloom_syndrome13.jpg,httpwwwdermaamincomsiteimagesclinicalpicbbloomsyndromebloomsyndrome13jpg.jpg
efa58e28c5709f5c69fa42b67dbbfb26,5,5,eczema,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/h/hand_eczema/hand_eczema2.jpg,httpwwwdermaamincomsiteimagesclinicalpichhandeczemahandeczema2jpg.jpg
e4086751116986ac820ee04bfd7240af,5,5,lichen amyloidosis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/L/lichen-amyloidosis/lichen-amyloidosis12.jpg,httpwwwdermaamincomsiteimagesclinicalpicLlichenamyloidosislichenamyloidosis12jpg.jpg
1f9fe1370af69d7a3b059a99988ea84b,5,5,lymphangioma,benign dermal,benign,,https://www.dermaamin.com/site/images/clinical-pic/L/lymphangioma/lymphangioma23.jpg,httpwwwdermaamincomsiteimagesclinicalpicLlymphangiomalymphangioma23jpg.jpg
9db1a3901fa1c3e59dc2feefb29cc3bd,5,5,keloid,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/k/kekoid/kekoid82.jpg,httpwwwdermaamincomsiteimagesclinicalpickkekoidkekoid82jpg.jpg
69fe7fbf43d9db8f3d67ad47d83ecadf,5,5,sarcoidosis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/s/sarcoidosis/sarcoidosis16.jpg,httpwwwdermaamincomsiteimagesclinicalpicssarcoidosissarcoidosis16jpg.jpg
89a3cd4bb9ceae04b10e410dd9567f9e,5,5,drug eruption,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/d/drug_eruption/drug_eruption123.jpg,httpwwwdermaamincomsiteimagesclinicalpicddrugeruptiondrugeruption123jpg.jpg
3ffc8c89fb4c454f1078b3547aa0ffb1,5,5,dermatomyositis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/d/dermatomyositis/dermatomyositis112.jpg,httpwwwdermaamincomsiteimagesclinicalpicddermatomyositisdermatomyositis112jpg.jpg
ad012e3c2f1f5585e2bb59181e395e03,5,5,scabies,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/n/norwegian_scabies/norwegian_scabies9.jpg,httpwwwdermaamincomsiteimagesclinicalpicnnorwegianscabiesnorwegianscabies9jpg.jpg
af142e6806d7bb05ad0b8885fb76f0ed,5,5,naevus comedonicus,benign epidermal,benign,,https://www.dermaamin.com/site/images/clinical-pic/n/naevus_comedonicus/naevus_comedonicus28.jpg,httpwwwdermaamincomsiteimagesclinicalpicnnaevuscomedonicusnaevuscomedonicus28jpg.jpg
e36a4c4eec75df99bd208175e4279e50,5,5,squamous cell carcinoma,malignant epidermal,malignant,,https://www.dermaamin.com/site/images/clinical-pic/c/carcinome_spinocellulaire/carcinome_spinocellulaire13.jpg,httpwwwdermaamincomsiteimagesclinicalpicccarcinomespinocellulairecarcinomespinocellulaire13jpg.jpg
877b6162f0d05e3c66699b14c5fb0610,5,5,behcets disease,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/b/buerger_disease/buerger_disease2.jpg,httpwwwdermaamincomsiteimagesclinicalpicbbuergerdiseasebuergerdisease2jpg.jpg
3d100981f246bfa5476005c16617494d,5,5,lichen simplex,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/c/chicken_pox/chicken_pox2.jpg,httpwwwdermaamincomsiteimagesclinicalpiccchickenpoxchickenpox2jpg.jpg
7f20f29bb997cf5e7bfec6c75c47f9a9,5,5,scleroderma,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/s/scleredema/scleredema24.jpg,httpwwwdermaamincomsiteimagesclinicalpicsscleredemascleredema24jpg.jpg
f68e79c47a6d0cee1f7e3e00768bf6d0,5,5,sarcoidosis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/s/sarcoidosis/sarcoidosis103.jpg,httpwwwdermaamincomsiteimagesclinicalpicssarcoidosissarcoidosis103jpg.jpg
44813e1ba162b2e5a2b80a5c0dc0983d,5,5,mucous cyst,benign dermal,benign,,https://www.dermaamin.com/site/images/clinical-pic/m/mucocele/mucocele19.jpg,httpwwwdermaamincomsiteimagesclinicalpicmmucocelemucocele19jpg.jpg
c6b6a33b41369a1a2fb10130d6e581a4,5,5,pityriasis rosea,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/p/pityriasis_rosea/pityriasis_rosea29.jpg,httpwwwdermaamincomsiteimagesclinicalpicppityriasisroseapityriasisrosea29jpg.jpg
05f6491ed95f95d0685b8f9b08a1d2e3,5,5,allergic contact dermatitis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/c/contact_dermatitis/contact_dermatitis62.jpg,httpwwwdermaamincomsiteimagesclinicalpicccontactdermatitiscontactdermatitis62jpg.jpg
919c5a416f0cfaaf2da1727eda873ef3,5,5,mucinosis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/f/follicular-mucinosis/follicular-mucinosis28.jpg,httpwwwdermaamincomsiteimagesclinicalpicffollicularmucinosisfollicularmucinosis28jpg.jpg
78e1d4191580200954e92b2e49cdce53,5,5,vitiligo,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/v/vitiligo/vitiligo46.jpg,httpwwwdermaamincomsiteimagesclinicalpicvvitiligovitiligo46jpg.jpg
834190d571d0acbd3f4d2ecf2a1c1211,5,5,vitiligo,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/v/vitiligo/vitiligo82.jpg,httpwwwdermaamincomsiteimagesclinicalpicvvitiligovitiligo82jpg.jpg
53320a2cc3e6c7188e040136a9dd6efb,5,5,eczema,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/e/eczema_dyshidrosis/eczema_dyshidrosis1.jpg,httpwwwdermaamincomsiteimagesclinicalpiceeczemadyshidrosiseczemadyshidrosis1jpg.jpg
57d9b682b7d102bb3c03382ec2166f64,5,5,photodermatoses,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/p/photoallergiccontact-dermatitis/photoallergiccontact-dermatitis7.jpg,httpwwwdermaamincomsiteimagesclinicalpicpphotoallergiccontactdermatitisphotoallergiccontactdermatitis7jpg.jpg
e40a7afeeb13297d03ea4b996d60190d,5,5,aplasia cutis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/a/aplasia_cutis_congenita_circumscripta/aplasia_cutis_congenita_circumscripta7.jpg,httpwwwdermaamincomsiteimagesclinicalpicaaplasiacutiscongenitacircumscriptaaplasiacutiscongenitacircumscripta7jpg.jpg
02b13fc1158bdb2c18c5cacc24cbfb3d,5,5,lichen planus,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/e/eruptive_lichen_planus/eruptive_lichen_planus7.jpg,httpwwwdermaamincomsiteimagesclinicalpiceeruptivelichenplanuseruptivelichenplanus7jpg.jpg
1e7821b3692bc364a566152c7cb84507,5,5,acne,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/a/acne_aggravated_by_steroids/acne_aggravated_by_steroids6.jpg,httpwwwdermaamincomsiteimagesclinicalpicaacneaggravatedbysteroidsacneaggravatedbysteroids6jpg.jpg
189bbeba8e94e9b425309e4e89022242,5,5,pityriasis rosea,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/p/pityriasis_rosea/pityriasis_rosea32.jpg,httpwwwdermaamincomsiteimagesclinicalpicppityriasisroseapityriasisrosea32jpg.jpg
03989051885145a30c92b50ce593b78f,5,5,photodermatoses,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/d/drug_eruption_photosensitivity/drug_eruption_photosensitivity10.jpg,httpwwwdermaamincomsiteimagesclinicalpicddrugeruptionphotosensitivitydrugeruptionphotosensitivity10jpg.jpg
14e89dbb46afb4cc02e4bb3e2aaaa735,5,5,sarcoidosis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/s/sarcoidosis/sarcoidosis35.jpg,httpwwwdermaamincomsiteimagesclinicalpicssarcoidosissarcoidosis35jpg.jpg
